grid_type,game_id,game_event_id,id,name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value,person_id_shot_chart,shot_id,loc_x2,opponent,fga,fgm,x3fga,x3fgm,x2fga,x2fgm,Laker_uniform
Shot Chart Detail,0022000842,26,201188,Marc Gasol,1610612747,Los Angeles Lakers,1,10,4,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,4.6,16.05,1,made,2021-04-15,LAL,BOS,1,2,201188,s3114,9.2,BOS,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000842,33,201188,Marc Gasol,1610612747,Los Angeles Lakers,1,9,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,11.5,28.15,1,missed,2021-04-15,LAL,BOS,0,3,201188,s3115,23,BOS,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022000842,59,201188,Marc Gasol,1610612747,Los Angeles Lakers,1,6,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,11.4,26.25,1,missed,2021-04-15,LAL,BOS,0,3,201188,s3116,22.8,BOS,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022000842,264,201188,Marc Gasol,1610612747,Los Angeles Lakers,2,4,9,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,3,17.95,1,made,2021-04-15,LAL,BOS,1,2,201188,s3117,6,BOS,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000842,272,201188,Marc Gasol,1610612747,Los Angeles Lakers,2,3,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-1.1,33.05,1,made,2021-04-15,LAL,BOS,1,3,201188,s3118,-2.2,BOS,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022000842,282,201188,Marc Gasol,1610612747,Los Angeles Lakers,2,2,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1.7,8.65,1,missed,2021-04-15,LAL,BOS,0,2,201188,s3119,3.4,BOS,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022000842,371,201188,Marc Gasol,1610612747,Los Angeles Lakers,3,8,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-1.7,32.75,1,made,2021-04-15,LAL,BOS,1,3,201188,s3120,-3.4,BOS,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022000842,382,201188,Marc Gasol,1610612747,Los Angeles Lakers,3,6,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,6.2,31.15,1,made,2021-04-15,LAL,BOS,1,3,201188,s3121,12.4,BOS,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022000842,397,201188,Marc Gasol,1610612747,Los Angeles Lakers,3,5,14,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5.25,1,made,2021-04-15,LAL,BOS,1,2,201188,s3122,0,BOS,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000842,399,201188,Marc Gasol,1610612747,Los Angeles Lakers,3,4,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,5.9,30.35,1,made,2021-04-15,LAL,BOS,1,3,201188,s3123,11.8,BOS,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022000956,161,201188,Marc Gasol,1610612747,Los Angeles Lakers,1,0,1,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5.25,1,made,2021-04-30,LAL,SAC,1,2,201188,s3124,0,SAC,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000956,198,201188,Marc Gasol,1610612747,Los Angeles Lakers,2,9,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-15.4,25.35,1,made,2021-04-30,LAL,SAC,1,3,201188,s3125,-30.8,SAC,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022000982,441,201188,Marc Gasol,1610612747,Los Angeles Lakers,3,3,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-5.3,32.05,1,made,2021-05-03,LAL,DEN,1,3,201188,s3126,-10.6,DEN,1,1,1,1,0,0,EARNED
Shot Chart Detail,0022000982,453,201188,Marc Gasol,1610612747,Los Angeles Lakers,3,2,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-10.1,30.85,1,missed,2021-05-03,LAL,DEN,0,3,201188,s3127,-20.2,DEN,1,0,1,0,0,0,EARNED
Shot Chart Detail,0022000982,486,201188,Marc Gasol,1610612747,Los Angeles Lakers,3,0,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-22.7,5.85,1,made,2021-05-03,LAL,DEN,1,3,201188,s3128,-45.4,DEN,1,1,1,1,0,0,EARNED
Shot Chart Detail,0022000982,513,201188,Marc Gasol,1610612747,Los Angeles Lakers,4,10,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-12.7,29.85,1,made,2021-05-03,LAL,DEN,1,3,201188,s3129,-25.4,DEN,1,1,1,1,0,0,EARNED
Shot Chart Detail,0022001010,127,201188,Marc Gasol,1610612747,Los Angeles Lakers,1,1,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-7,29.55,1,made,2021-05-07,POR,LAL,1,3,201188,s3130,-14,POR,1,1,1,1,0,0,CLASSIC
Shot Chart Detail,0022001010,207,201188,Marc Gasol,1610612747,Los Angeles Lakers,2,8,43,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-10.1,8.85,1,missed,2021-05-07,POR,LAL,0,2,201188,s3131,-20.2,POR,1,0,0,0,1,0,CLASSIC
Shot Chart Detail,0022001010,305,201188,Marc Gasol,1610612747,Los Angeles Lakers,2,2,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0.7,31.05,1,made,2021-05-07,POR,LAL,1,3,201188,s3132,1.4,POR,1,1,1,1,0,0,CLASSIC
Shot Chart Detail,0022001010,498,201188,Marc Gasol,1610612747,Los Angeles Lakers,4,8,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-7,31.15,1,missed,2021-05-07,POR,LAL,0,3,201188,s3133,-14,POR,1,0,1,0,0,0,CLASSIC
Shot Chart Detail,0022001072,105,201188,Marc Gasol,1610612747,Los Angeles Lakers,1,2,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,4.7,30.55,1,made,2021-05-16,NOP,LAL,1,3,201188,s3134,9.4,NOP,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022001072,110,201188,Marc Gasol,1610612747,Los Angeles Lakers,1,1,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,11.5,28.85,1,missed,2021-05-16,NOP,LAL,0,3,201188,s3135,23,NOP,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022001072,143,201188,Marc Gasol,1610612747,Los Angeles Lakers,2,11,44,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-7.3,11.05,1,missed,2021-05-16,NOP,LAL,0,2,201188,s3136,-14.6,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,548,201188,Marc Gasol,1610612747,Los Angeles Lakers,4,7,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1.3,30.85,1,missed,2021-05-16,NOP,LAL,0,3,201188,s3137,2.6,NOP,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022000002,153,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,0,29,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,0.6,15.65,1,missed,2020-12-22,LAL,LAC,0,2,202693,s3138,1.2,LAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000002,213,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,13.3,25.85,1,missed,2020-12-22,LAL,LAC,0,3,202693,s3139,26.6,LAC,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000002,562,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,10,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,18.6,23.75,1,made,2020-12-22,LAL,LAC,1,3,202693,s3140,37.2,LAC,1,1,1,1,0,0,ICON
Shot Chart Detail,0022000008,119,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,2,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,23,9.15,1,made,2020-12-25,LAL,DAL,1,3,202693,s3141,46,DAL,1,1,1,1,0,0,CITY
Shot Chart Detail,0022000008,202,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,8,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-18.3,24.05,1,made,2020-12-25,LAL,DAL,1,3,202693,s3142,-36.6,DAL,1,1,1,1,0,0,CITY
Shot Chart Detail,0022000008,233,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,6,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-17.6,24.35,1,missed,2020-12-25,LAL,DAL,0,3,202693,s3143,-35.2,DAL,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000008,527,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,11,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-20.7,21.15,1,missed,2020-12-25,LAL,DAL,0,3,202693,s3144,-41.4,DAL,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000008,564,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,7,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,22.9,4.55,1,made,2020-12-25,LAL,DAL,1,3,202693,s3145,45.8,DAL,1,1,1,1,0,0,CITY
Shot Chart Detail,0022000040,196,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,11,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,22.5,9.05,1,made,2020-12-27,LAL,MIN,1,3,202693,s3146,45,MIN,1,1,1,1,0,0,CLASSIC
Shot Chart Detail,0022000040,236,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,9,19,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.1,5.85,1,made,2020-12-27,LAL,MIN,1,2,202693,s3147,-2.2,MIN,1,1,0,0,1,1,CLASSIC
Shot Chart Detail,0022000040,245,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,8,33,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-22.6,7.05,1,missed,2020-12-27,LAL,MIN,0,3,202693,s3148,-45.2,MIN,1,0,1,0,0,0,CLASSIC
Shot Chart Detail,0022000040,264,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,7,17,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.1,6.35,1,missed,2020-12-27,LAL,MIN,0,2,202693,s3149,-0.2,MIN,1,0,0,0,1,0,CLASSIC
Shot Chart Detail,0022000040,273,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,6,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5.25,1,made,2020-12-27,LAL,MIN,1,2,202693,s3150,0,MIN,1,1,0,0,1,1,CLASSIC
Shot Chart Detail,0022000040,524,202693,Markieff Morris,1610612747,Los Angeles Lakers,3,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,15,30.25,1,missed,2020-12-27,LAL,MIN,0,3,202693,s3151,30,MIN,1,0,1,0,0,0,CLASSIC
Shot Chart Detail,0022000040,564,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,11,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,22.8,12.05,1,missed,2020-12-27,LAL,MIN,0,3,202693,s3152,45.6,MIN,1,0,1,0,0,0,CLASSIC
Shot Chart Detail,0022000045,127,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,1,13,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-9.2,7.45,1,missed,2020-12-28,LAL,POR,0,2,202693,s3153,-18.4,POR,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000060,204,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,7,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-22.3,3.15,1,missed,2020-12-30,SAS,LAL,0,3,202693,s3154,-44.6,SAS,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000060,526,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,8,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,7.1,19.85,1,made,2020-12-30,SAS,LAL,1,2,202693,s3155,14.2,SAS,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000060,599,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,1,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,16.3,24.65,1,missed,2020-12-30,SAS,LAL,0,3,202693,s3156,32.6,SAS,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000075,145,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,1,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,16.3,25.85,1,made,2021-01-01,SAS,LAL,1,3,202693,s3157,32.6,SAS,1,1,1,1,0,0,ICON
Shot Chart Detail,0022000075,163,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,23.1,5.15,1,missed,2021-01-01,SAS,LAL,0,3,202693,s3158,46.2,SAS,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000075,564,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,10,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-15.3,27.95,1,missed,2021-01-01,SAS,LAL,0,3,202693,s3159,-30.6,SAS,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000075,601,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,8,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-16.6,26.95,1,missed,2021-01-01,SAS,LAL,0,3,202693,s3160,-33.2,SAS,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000087,145,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,0,13,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-23.1,5.95,1,missed,2021-01-03,MEM,LAL,0,3,202693,s3161,-46.2,MEM,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000087,196,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,8,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-16,25.95,1,missed,2021-01-03,MEM,LAL,0,3,202693,s3162,-32,MEM,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000103,142,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,0,50,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-0.1,18.85,1,missed,2021-01-05,MEM,LAL,0,2,202693,s3163,-0.2,MEM,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000103,188,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,10,3,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5.25,1,made,2021-01-05,MEM,LAL,1,2,202693,s3164,0,MEM,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000103,208,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,8,19,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-22.5,6.85,1,made,2021-01-05,MEM,LAL,1,3,202693,s3165,-45,MEM,1,1,1,1,0,0,ICON
Shot Chart Detail,0022000103,234,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,6,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-15,26.25,1,missed,2021-01-05,MEM,LAL,0,3,202693,s3166,-30,MEM,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000103,486,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,11,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-4.8,22.05,1,missed,2021-01-05,MEM,LAL,0,2,202693,s3167,-9.6,MEM,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000103,499,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,10,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,10.1,28.65,1,missed,2021-01-05,MEM,LAL,0,3,202693,s3168,20.2,MEM,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000131,16,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,10,49,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,15,8.15,1,made,2021-01-08,LAL,CHI,1,2,202693,s3169,30,CHI,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000131,76,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,5,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.6,8.35,1,made,2021-01-08,LAL,CHI,1,2,202693,s3170,-1.2,CHI,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000131,87,202693,Markieff Morris,1610612747,Los Angeles Lakers,1,4,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,15.7,25.65,1,missed,2021-01-08,LAL,CHI,0,3,202693,s3171,31.4,CHI,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022000131,235,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,4,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,16.3,25.05,1,missed,2021-01-08,LAL,CHI,0,3,202693,s3172,32.6,CHI,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022000131,253,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,3,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.7,6.65,1,made,2021-01-08,LAL,CHI,1,2,202693,s3173,1.4,CHI,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000131,326,202693,Markieff Morris,1610612747,Los Angeles Lakers,3,10,3,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-8.7,6.85,1,made,2021-01-08,LAL,CHI,1,2,202693,s3174,-17.4,CHI,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000131,345,202693,Markieff Morris,1610612747,Los Angeles Lakers,3,8,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.8,6.55,1,missed,2021-01-08,LAL,CHI,0,2,202693,s3175,-5.6,CHI,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022000131,571,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,3,55,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,22.8,4.85,1,made,2021-01-08,LAL,CHI,1,3,202693,s3176,45.6,CHI,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022000161,183,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,10,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-18.8,7.45,1,made,2021-01-12,HOU,LAL,1,2,202693,s3177,-37.6,HOU,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000161,490,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,11,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,23.7,8.35,1,missed,2021-01-12,HOU,LAL,0,3,202693,s3178,47.4,HOU,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000161,548,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,8,12,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,23.9,5.85,1,made,2021-01-12,HOU,LAL,1,3,202693,s3179,47.8,HOU,1,1,1,1,0,0,ICON
Shot Chart Detail,0022000161,602,202693,Markieff Morris,1610612747,Los Angeles Lakers,4,4,35,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,9.3,18.95,1,missed,2021-01-12,HOU,LAL,0,2,202693,s3180,18.6,HOU,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000170,163,202693,Markieff Morris,1610612747,Los Angeles Lakers,2,10,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,23,6.05,1,missed,2021-01-13,OKC,LAL,0,3,202693,s3181,46,OKC,1,0,1,0,0,0,ICON
